"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257"
"50",26,24,30,12,2,31,30,12,13,23,2,13,23,9,22,9,23,12,12,31,31,14,23,23,12,14,30,23,24,12,23,26,12,14,12,9,14,30,31,23,2,23,23,23,23,31,23,26,23,23,23,23,23,14,30,12,9,26,2,9,30,22,12,30,26,3,30,22,2,30,12,16,12,14,18,26,16,12,26,24,18,16,4,9,9,2,26,26,30,23,18,24,12,4,4,23,4,26,13,18,18,26,26,18,24,30,26,26,4,9,14,24,2,23,14,2,30,14,2,30,14,30,30,26,24,12,12,30,12,12,24,16,14,13,23,9,14,2,26,18,12,30,26,2,9,23,12,26,30,2,12,26,9,23,4,26,30,10,26,30,2,30,3,9,24,24,2,23,30,23,23,14,2,3,30,2,16,13,18,12,23,4,12,14,12,12,12,12,24,24,12,18,23,9,18,9,2,12,30,9,30,24,24,23,23,12,12,14,9,30,17,30,30,9,9,30,26,26,28,14,24,12,26,30,30,12,23,2,26,26,26,26,24,28,12,30,24,23,23,12,30,26,23,12,16,9,12,30,23,12,26,13,12,30,9,23,26
"51",3,7,9,4,6,10,9,4,5,10,8,6,10,1,9,1,10,4,4,10,10,6,10,10,4,8,9,10,7,4,10,3,4,6,4,2,8,9,10,10,8,10,10,10,10,10,10,3,10,10,10,10,10,8,9,4,1,3,8,1,9,9,4,9,3,4,9,9,6,9,4,1,4,6,2,3,1,4,10,7,2,1,3,1,8,8,3,3,9,10,2,7,4,2,3,10,8,3,6,2,2,3,3,2,7,9,3,3,8,1,6,2,8,10,6,2,9,8,8,9,6,9,9,3,7,4,4,9,4,4,7,1,6,6,10,1,8,8,3,2,4,9,3,8,1,10,4,3,9,8,4,3,1,10,3,3,6,5,3,9,8,9,4,9,7,7,2,10,9,10,10,8,8,4,9,8,1,5,2,4,10,3,4,6,4,4,4,4,7,7,4,2,10,9,2,9,2,4,9,1,9,7,7,10,10,4,4,8,1,9,8,9,9,1,9,9,3,3,6,6,2,4,3,9,9,4,10,8,3,3,3,3,7,6,4,9,6,10,10,4,9,10,10,4,1,8,4,9,10,4,3,5,4,9,1,10,3
"52",19,3,2,2,17,19,2,18,6,16,8,3,16,20,3,20,16,18,18,19,19,12,16,16,18,4,10,16,3,18,10,19,18,12,18,9,4,10,19,16,8,16,16,16,16,19,16,19,16,16,16,16,16,4,10,18,20,19,8,20,2,3,18,2,19,18,10,3,17,10,18,2,18,12,16,19,2,18,16,3,16,2,19,20,4,8,19,19,2,16,4,3,18,12,19,16,16,19,3,4,12,10,19,4,3,2,19,19,8,20,12,13,8,16,12,9,2,4,8,2,12,2,2,19,3,18,18,10,18,18,12,12,12,3,16,20,4,8,19,4,18,10,19,8,20,16,18,19,10,8,18,19,20,16,19,19,10,13,19,10,8,2,18,8,3,3,9,16,10,16,16,4,8,10,10,8,2,6,16,18,16,19,18,12,18,18,18,18,3,3,18,16,16,8,4,8,9,18,10,20,10,3,3,16,16,18,18,4,20,10,12,2,2,20,8,10,19,19,10,12,13,18,19,2,2,18,16,8,19,19,19,19,3,10,18,2,14,16,16,18,2,16,10,18,8,4,18,10,16,18,19,6,18,2,20,16,19
"53",20,19,11,11,15,22,11,1,18,14,4,21,14,10,3,10,14,1,1,4,4,23,14,14,1,22,15,14,19,1,15,20,1,23,1,10,22,15,4,14,4,14,14,14,14,4,14,20,14,14,14,14,14,22,15,1,10,20,4,10,11,3,1,11,20,15,15,3,15,15,1,11,1,23,20,20,11,1,14,19,20,11,20,10,15,4,20,20,11,14,10,19,1,19,20,14,19,20,21,10,23,15,20,10,19,11,20,20,4,10,23,7,4,14,23,10,11,22,4,11,23,11,11,20,19,1,1,15,1,1,23,23,23,21,14,10,22,4,20,10,1,15,20,4,10,14,1,20,15,4,1,20,10,14,20,20,15,9,20,15,4,11,15,6,19,19,10,14,15,14,3,22,4,15,15,4,11,18,20,1,14,20,1,23,1,1,1,1,19,19,1,20,14,6,10,6,10,1,10,10,15,19,19,14,14,1,1,22,10,15,16,11,11,10,6,15,20,20,5,23,7,1,20,11,11,1,14,4,20,20,20,20,19,5,1,11,7,14,14,1,11,14,15,1,6,15,1,15,14,1,20,18,1,11,10,14,20
"54",13,9,15,15,10,13,15,1,16,9,14,14,9,12,11,12,9,1,1,2,2,4,9,9,1,13,15,9,9,1,9,13,1,4,1,10,13,15,2,9,14,9,9,9,9,2,9,13,9,9,9,9,9,13,15,1,12,13,14,12,15,11,1,15,13,1,15,11,10,15,1,6,1,4,7,13,6,1,5,9,7,6,13,12,6,14,5,5,15,9,4,9,1,9,13,9,9,13,14,4,7,13,13,4,9,15,5,13,14,12,4,10,14,9,4,14,15,13,14,15,4,15,15,5,9,1,1,15,1,1,4,6,4,14,9,12,13,14,5,4,1,15,13,14,12,9,1,13,15,14,1,13,12,9,13,13,15,14,13,15,14,15,1,10,9,9,14,9,15,9,9,13,14,1,15,14,6,16,7,1,9,13,1,4,1,1,1,1,9,9,1,7,9,10,4,10,14,1,15,12,15,9,9,9,9,1,1,13,12,15,14,15,15,12,10,15,13,5,3,4,10,1,13,15,15,1,9,14,13,13,13,13,9,3,1,10,4,9,9,1,15,13,9,1,6,6,1,15,9,1,13,16,1,15,12,9,13
"55",21,3,17,17,7,14,17,15,21,4,2,11,4,7,17,7,4,15,15,11,11,10,4,4,15,14,11,4,3,15,11,21,15,10,15,7,14,11,11,4,2,4,4,4,4,11,4,21,4,4,4,4,4,14,11,15,7,21,2,11,17,17,15,17,21,15,11,17,7,11,15,10,15,10,7,21,10,15,4,3,7,10,21,7,14,2,21,21,17,4,12,3,15,2,21,4,17,21,4,12,10,11,21,12,3,17,21,21,2,7,10,4,2,4,10,24,17,14,2,17,10,17,17,21,3,15,15,11,15,15,3,10,10,4,4,7,14,2,21,12,15,11,21,2,7,4,15,21,11,2,15,21,7,4,21,21,11,11,21,11,2,17,15,7,3,3,24,4,11,4,19,14,2,11,11,2,10,21,7,15,4,21,15,10,15,15,15,15,3,3,15,7,4,7,12,7,24,15,11,7,11,3,3,4,4,15,15,14,7,11,9,17,17,7,7,11,21,21,9,10,4,15,21,17,17,15,4,2,21,21,21,21,3,9,15,17,10,4,4,15,17,4,11,15,10,14,15,11,4,15,21,21,15,17,7,4,21
"56",17,16,1,1,20,14,1,10,19,3,18,9,3,1,20,1,3,10,10,14,14,5,3,3,10,13,16,3,16,10,16,17,10,5,10,12,13,16,14,3,18,3,3,3,3,14,3,17,3,3,3,3,3,13,16,10,1,17,18,16,1,20,10,1,17,10,16,20,20,16,10,4,10,5,5,17,4,10,3,16,5,4,17,1,8,18,17,17,1,3,5,16,10,16,17,3,16,17,9,5,5,16,17,5,16,1,17,17,18,1,5,1,18,3,5,12,1,13,18,1,5,1,1,17,16,10,10,16,10,10,5,4,5,9,3,1,13,18,17,5,10,16,17,18,1,3,10,17,16,18,10,17,1,3,17,17,16,1,17,16,18,1,10,5,16,16,12,3,16,3,12,13,18,16,16,18,4,19,5,10,3,17,10,5,10,10,10,10,16,16,10,5,3,5,5,5,12,10,1,1,16,16,16,3,3,10,10,13,1,16,14,1,1,1,5,16,17,17,13,5,1,10,17,1,1,10,3,18,17,17,17,17,16,13,10,1,20,3,3,10,1,3,16,10,4,8,10,16,3,10,17,19,10,1,1,3,17
"57",13,5,7,7,11,4,7,12,10,4,2,11,4,4,3,7,4,12,12,10,10,6,4,4,12,4,1,4,5,12,1,13,12,6,12,14,4,1,10,4,2,4,4,4,4,10,4,13,4,4,4,4,4,4,1,12,4,13,2,1,7,3,12,7,13,6,1,3,11,1,12,1,12,6,3,13,1,12,13,5,3,1,13,4,2,2,13,13,7,4,5,5,12,2,13,4,11,13,11,5,3,1,13,5,5,7,13,13,2,4,6,1,2,4,6,6,7,4,2,7,6,7,7,13,5,12,12,1,12,12,6,6,6,11,4,7,4,2,13,5,12,1,13,2,4,4,12,13,1,2,12,13,7,4,13,13,1,10,13,1,2,7,6,14,5,5,6,4,1,4,1,4,2,6,1,2,1,10,3,12,4,13,12,6,12,12,12,12,5,5,12,3,4,14,5,14,6,12,4,7,1,5,5,4,4,12,12,4,4,1,6,7,7,4,14,1,13,13,5,6,1,12,13,7,7,12,4,2,13,13,13,13,5,5,12,7,7,4,4,12,7,13,1,12,14,2,12,1,4,12,13,10,12,7,4,4,13
"58",15,4,2,2,9,1,2,5,17,3,6,8,3,12,18,12,3,5,5,6,6,15,3,3,5,1,2,3,4,5,3,15,5,15,5,17,1,2,6,3,6,3,3,3,3,6,3,15,3,3,3,3,3,1,2,5,12,15,6,12,2,18,5,2,15,5,2,18,9,2,5,4,5,15,16,15,4,5,14,4,16,4,15,12,7,6,14,14,2,3,9,4,5,8,15,3,19,15,8,9,16,15,15,9,4,2,14,15,6,12,15,15,6,3,15,17,2,1,6,2,15,2,2,14,4,5,5,2,5,5,4,4,14,8,3,12,1,6,14,9,5,2,15,6,12,3,5,15,2,6,5,15,12,3,15,15,2,17,15,2,6,2,5,4,4,4,17,3,2,3,14,1,6,5,2,6,4,17,16,5,3,15,5,15,5,5,5,5,4,4,5,16,3,4,9,4,17,5,12,12,2,4,4,3,3,5,5,1,12,2,16,2,2,12,4,2,15,14,13,15,15,5,15,2,2,5,3,6,15,15,15,15,4,13,5,4,6,3,3,5,2,3,3,5,4,7,5,2,3,5,15,17,5,2,12,3,15
"59",12,6,9,9,14,3,9,11,8,4,10,15,4,15,9,15,4,11,11,3,3,1,4,4,11,16,13,4,6,11,13,12,11,1,11,16,16,13,3,4,10,4,4,4,4,3,4,12,4,4,4,4,4,16,13,11,15,12,10,15,9,9,11,9,12,11,13,9,14,13,11,7,11,1,3,12,7,11,10,6,3,7,12,15,16,10,10,10,9,4,5,6,11,1,12,4,13,12,15,5,3,13,12,5,6,9,10,12,10,15,1,14,10,4,1,16,9,16,10,9,1,9,9,10,6,11,11,13,11,11,1,7,1,15,4,15,16,10,10,5,11,13,12,10,15,4,11,12,13,10,11,12,15,4,12,12,13,13,12,13,10,9,11,6,6,6,16,4,13,4,7,16,10,13,13,10,7,8,3,11,4,12,11,1,11,11,11,11,6,6,11,3,4,6,5,6,16,11,13,15,13,6,6,4,4,11,11,16,15,13,14,9,9,15,6,13,12,10,13,1,14,11,12,9,9,11,4,10,12,12,12,12,6,13,11,9,3,4,4,11,9,12,13,11,7,16,11,13,4,11,12,8,11,9,15,4,12
"60",3,2,4,1,3,5,4,1,7,5,6,4,5,4,4,4,5,1,1,5,5,7,5,5,1,6,4,5,2,1,5,3,1,7,1,4,6,4,5,5,6,5,5,5,5,5,5,3,5,5,5,5,5,6,4,1,4,3,6,4,4,4,1,4,3,1,4,4,3,4,1,3,1,7,3,3,3,1,5,2,3,3,3,4,6,6,3,3,4,5,7,2,1,5,3,5,5,3,1,7,7,3,3,7,2,4,3,3,6,4,7,2,6,5,7,7,4,6,6,4,7,4,4,3,2,1,1,4,1,1,7,7,7,1,5,4,6,6,3,7,1,4,3,6,4,5,1,3,4,6,1,3,4,5,3,3,4,4,3,4,6,4,1,4,2,2,7,5,4,5,2,6,6,1,4,6,3,7,3,1,5,3,1,7,1,1,1,1,2,2,1,3,5,4,7,4,7,1,4,4,4,2,2,5,5,1,1,6,4,4,6,4,4,4,4,4,3,3,2,7,2,1,3,4,4,1,5,6,3,3,3,3,2,2,1,4,2,5,5,1,4,5,5,1,3,6,1,4,5,1,3,7,1,4,4,5,3
"61",12,20,8,13,14,16,8,13,10,16,1,15,16,19,20,19,16,13,13,20,20,20,16,16,13,16,8,16,20,13,16,12,13,20,13,3,16,8,20,16,1,16,16,16,16,20,16,12,16,16,16,16,16,16,8,13,19,12,1,19,8,20,13,8,12,17,8,20,14,8,13,18,13,20,4,12,18,13,12,20,4,18,12,19,10,1,12,12,8,16,15,20,13,4,12,16,5,12,15,15,4,12,12,15,20,8,12,12,1,19,20,7,1,16,20,8,8,16,1,8,20,8,8,12,20,13,13,8,13,13,20,18,20,15,16,19,16,1,12,15,13,8,12,1,19,16,13,12,8,1,13,12,19,16,12,12,19,10,12,8,1,8,17,3,20,20,8,16,8,16,4,16,1,17,8,1,18,10,4,13,16,12,13,20,13,13,13,13,20,20,13,4,16,3,15,3,8,13,19,19,8,20,20,16,16,13,13,16,19,8,15,8,8,19,3,8,12,12,19,20,7,13,12,8,8,13,16,1,12,12,12,12,20,19,13,3,14,16,16,13,8,12,16,13,18,10,13,8,16,13,12,10,13,8,19,16,12
"62",6,2,7,7,11,2,7,4,6,12,12,5,12,5,7,5,12,4,4,2,2,3,12,12,4,10,10,12,2,4,10,6,4,3,4,10,10,10,2,12,12,12,12,12,12,2,12,6,12,12,12,12,12,10,10,4,5,6,12,5,7,7,4,7,6,4,10,7,11,10,4,7,4,3,2,6,6,4,6,2,2,6,6,5,11,12,6,6,10,12,11,2,4,8,6,12,12,6,5,11,3,10,6,11,2,7,6,6,6,5,3,5,12,12,3,10,7,10,7,7,3,7,7,6,2,4,4,10,4,4,3,3,3,5,12,5,10,12,6,11,4,10,6,12,5,12,4,6,10,12,4,6,5,12,6,6,10,12,6,10,12,7,4,10,2,2,10,12,10,12,12,10,12,4,10,12,6,6,2,4,12,6,4,3,4,4,4,4,2,2,4,2,12,10,11,10,10,4,10,5,10,2,2,12,12,4,4,10,5,10,12,7,7,5,10,10,6,6,9,3,5,4,6,7,7,4,12,10,6,6,6,6,2,9,4,7,13,12,12,4,7,6,10,4,10,11,4,10,12,4,6,6,4,7,5,12,6
"63",2,13,6,10,3,7,6,10,2,3,14,4,3,5,9,5,3,10,10,7,7,2,3,3,10,7,6,3,13,10,3,2,10,2,10,13,7,6,7,3,14,3,3,3,3,7,3,2,3,3,3,3,3,7,6,10,5,2,14,5,6,9,10,6,2,14,6,9,3,6,10,5,10,2,5,2,5,10,8,13,5,5,2,5,1,14,8,8,6,3,6,13,10,13,2,3,9,2,4,6,5,2,2,6,13,6,8,2,14,5,2,2,14,3,2,13,6,7,14,6,2,6,6,8,13,10,10,6,10,10,13,5,8,4,3,6,7,14,8,6,10,6,2,14,5,3,10,2,6,14,10,2,6,3,2,2,6,5,2,6,14,6,14,12,13,13,13,3,6,3,3,7,14,14,6,14,5,2,5,10,3,2,10,2,10,10,10,10,13,13,10,5,3,12,6,12,13,10,6,6,6,13,13,3,3,10,10,7,5,6,12,6,6,5,12,6,2,8,1,2,2,10,2,6,6,10,3,14,2,2,2,2,13,1,10,12,4,3,3,10,6,3,3,10,12,1,10,6,3,10,2,2,10,6,5,3,2
"64",13,2,12,12,20,22,12,21,9,22,8,4,22,22,5,12,22,21,21,8,8,3,22,22,21,22,4,22,2,21,4,13,21,3,21,20,22,4,8,22,8,22,22,22,22,8,22,13,22,22,22,22,22,22,4,21,22,13,8,4,12,5,21,12,13,21,4,5,20,4,21,9,21,3,22,13,9,21,2,2,22,9,13,22,5,8,2,2,12,22,18,2,21,12,13,22,10,13,13,18,3,4,13,18,2,12,2,13,8,22,3,24,8,22,3,20,12,22,8,12,3,12,12,2,2,21,21,4,21,21,3,9,3,13,22,12,22,8,2,18,21,4,13,8,22,22,21,13,4,8,21,13,12,22,13,13,4,3,13,4,8,12,21,23,2,2,20,22,4,22,8,22,8,4,4,8,9,9,22,21,22,13,21,3,21,21,21,21,2,2,21,22,22,23,18,23,20,21,22,12,4,2,2,22,22,21,21,22,22,4,24,12,12,22,23,4,13,2,17,3,24,21,13,12,12,21,22,8,13,13,13,13,2,17,21,12,10,22,22,21,12,13,4,21,9,5,21,4,22,21,13,9,21,12,22,22,13
"65",1,2,5,5,5,12,5,3,2,11,4,8,11,17,13,17,11,3,3,12,12,1,11,11,3,23,5,11,2,3,11,1,3,1,3,15,23,5,12,11,4,11,11,11,11,12,11,1,11,11,11,11,11,23,5,3,17,1,4,17,5,13,3,5,1,3,5,13,5,5,3,4,3,1,21,1,4,3,19,2,21,4,1,17,14,4,19,19,5,11,6,2,3,10,1,11,6,1,8,6,21,1,1,6,2,5,19,1,4,17,1,16,4,11,1,2,5,23,4,5,1,5,5,19,2,3,3,5,3,3,2,4,19,8,11,17,23,4,19,6,3,5,1,4,17,11,3,1,5,4,3,1,17,11,1,1,5,14,1,5,4,5,3,15,2,2,2,11,5,11,18,23,4,3,5,4,4,2,21,3,11,1,3,1,3,3,3,3,2,2,3,21,11,15,6,15,2,3,5,17,5,2,2,11,11,3,3,23,17,5,18,5,5,17,15,5,1,19,8,1,16,3,1,5,5,3,11,4,1,1,1,1,2,8,3,15,20,11,11,3,5,11,11,3,15,14,3,5,11,3,1,2,3,5,17,11,1
"66",9,8,4,10,2,5,4,10,7,5,2,5,5,7,6,7,5,10,10,3,3,3,5,5,10,5,4,5,8,10,5,9,10,3,10,2,5,4,3,5,2,5,5,5,5,3,5,9,5,5,5,5,5,5,4,10,7,9,2,7,4,6,10,4,9,10,4,6,2,4,10,2,10,3,7,9,2,10,9,8,7,2,9,7,2,2,9,9,4,5,4,8,10,3,9,5,5,9,5,4,3,9,9,4,8,4,9,9,2,7,3,4,2,5,3,4,4,5,2,4,3,4,4,9,8,10,10,4,10,10,8,3,3,5,5,4,5,2,9,4,10,4,9,2,7,5,10,9,4,2,10,9,4,5,9,9,4,5,9,4,2,4,10,2,8,8,4,5,4,5,6,5,2,10,4,2,2,7,7,10,5,9,10,3,10,10,10,10,8,8,10,7,5,2,4,2,4,10,4,4,4,8,8,5,5,10,10,5,7,4,7,4,4,7,2,4,9,9,1,3,4,10,9,4,4,10,5,2,9,9,9,9,8,1,10,2,6,5,5,10,4,9,5,10,2,2,10,4,5,10,9,7,10,4,7,5,9
"67",1,5,3,3,9,2,3,8,1,2,7,7,2,2,3,3,2,8,8,4,4,7,2,2,8,2,7,2,5,8,7,1,8,7,8,2,2,7,4,2,7,2,2,2,2,4,2,1,2,2,2,2,2,2,7,8,2,1,7,7,3,3,8,3,1,8,7,3,9,7,8,5,8,7,5,1,5,8,1,5,5,5,1,2,4,7,1,1,3,2,4,5,8,8,1,2,2,1,1,4,5,7,1,4,5,3,1,1,7,2,7,5,7,2,7,2,3,2,7,3,7,3,3,1,5,8,8,7,8,8,5,5,7,1,2,3,2,7,1,4,8,7,1,7,2,2,8,1,7,7,8,1,3,2,1,1,7,2,1,7,7,3,8,7,5,5,2,2,7,2,2,2,7,8,7,7,5,1,5,8,2,1,8,7,8,8,8,8,5,5,8,5,2,7,4,7,2,8,7,3,7,5,5,2,2,8,8,2,2,7,7,3,3,2,7,7,1,1,3,7,5,8,1,3,3,8,2,7,1,1,1,1,5,3,8,3,5,2,2,8,3,1,7,8,5,4,8,7,2,8,1,1,8,3,2,2,1
"68",10,5,9,6,10,5,9,6,10,7,3,1,7,2,3,2,7,6,6,5,5,1,7,7,6,4,9,7,5,6,7,10,6,1,6,3,4,9,5,7,3,7,7,7,7,5,7,10,7,7,7,7,7,4,9,6,2,10,3,2,9,3,6,9,10,11,9,3,10,9,6,4,6,1,2,10,4,6,7,5,2,4,10,2,12,3,10,10,9,7,8,5,6,9,10,7,8,10,1,8,1,10,10,8,5,9,10,10,3,2,1,9,3,7,1,3,9,4,3,9,1,9,9,10,5,6,6,9,6,6,1,1,1,1,7,2,4,3,10,8,6,9,10,3,2,7,6,10,9,3,6,10,2,7,10,10,2,7,10,9,3,9,11,4,5,5,3,7,9,7,7,4,3,11,9,3,4,10,2,6,7,10,6,1,6,6,6,6,5,5,6,2,7,4,8,4,3,6,2,2,9,5,5,7,7,6,6,4,2,9,3,9,9,2,4,9,10,10,2,1,9,6,10,9,9,6,7,3,10,10,10,10,5,2,6,4,6,7,7,6,9,7,7,6,4,12,6,9,7,6,10,10,6,9,2,7,10
"69",20,19,17,17,8,16,17,22,2,16,4,3,16,2,4,2,16,22,22,26,26,20,16,16,22,16,1,16,19,22,1,20,22,20,22,18,16,1,26,16,4,16,16,16,16,26,16,20,16,16,16,16,16,16,1,22,2,20,4,1,17,4,22,17,20,22,1,4,8,1,22,17,22,20,8,20,20,22,2,19,8,20,20,2,6,4,2,2,17,16,10,19,22,3,20,16,3,20,3,10,8,1,20,10,19,17,2,20,4,2,20,3,4,16,20,4,17,16,4,17,20,17,17,2,19,22,22,1,22,22,19,20,2,3,16,2,16,4,2,10,22,1,20,4,2,16,22,20,1,4,22,20,2,16,20,20,1,14,20,1,4,17,22,18,19,19,4,16,1,16,5,16,4,1,1,4,20,2,8,22,16,20,22,20,22,22,22,22,19,19,22,8,16,18,10,18,4,22,1,2,1,19,19,16,16,22,22,16,2,1,23,17,17,2,18,1,20,2,12,20,3,22,20,17,17,22,16,4,20,20,20,20,19,12,22,17,8,16,16,22,17,20,1,22,18,6,22,1,16,22,20,2,22,17,2,16,20
"70",6,9,1,1,3,7,1,14,13,7,4,11,7,11,12,11,7,14,14,7,7,6,7,7,14,2,1,7,9,14,7,6,14,6,14,18,2,1,7,7,4,7,7,7,7,7,7,6,7,7,7,7,7,2,1,14,11,6,4,11,1,12,14,1,6,14,1,12,3,1,14,6,14,6,9,6,6,14,16,9,9,6,6,11,17,4,16,16,1,7,17,9,14,19,6,7,17,6,11,17,9,6,6,17,9,1,16,6,4,11,6,15,4,7,6,18,1,2,4,1,6,1,1,16,9,14,14,1,14,14,9,6,16,11,7,11,2,4,16,17,14,1,6,4,11,7,14,6,1,4,14,6,11,7,6,6,1,3,6,1,4,1,14,8,9,9,18,7,1,7,12,2,4,14,1,4,6,13,9,14,7,6,14,6,14,14,14,14,9,9,14,9,7,8,17,8,18,14,1,11,1,9,9,7,7,14,14,2,11,1,11,1,1,11,8,1,6,16,8,6,15,14,6,1,1,14,7,4,6,6,6,6,9,8,14,8,19,7,7,14,1,7,7,14,8,17,14,1,7,14,6,13,14,1,11,7,6
"71",22,12,18,18,9,10,18,26,3,1,20,21,1,15,7,15,1,26,26,20,20,6,1,1,26,10,5,1,12,26,5,22,26,6,26,21,10,5,20,1,20,1,1,1,1,20,1,22,1,1,1,1,1,10,5,26,15,22,20,15,18,7,26,18,22,26,5,7,9,5,26,4,26,6,19,22,4,26,1,12,19,4,22,15,9,20,22,22,18,1,11,12,26,21,22,1,1,22,21,11,19,5,22,11,12,18,22,22,20,15,6,15,20,1,6,6,18,10,20,18,6,18,18,22,12,26,26,5,26,26,12,4,6,21,1,15,10,20,22,11,26,5,22,20,15,1,26,22,5,20,26,22,15,1,22,22,5,6,22,5,20,18,26,21,12,12,6,1,5,1,24,10,20,5,5,20,4,3,19,26,1,22,26,6,26,26,26,26,12,12,26,19,1,21,11,21,6,26,5,15,5,12,12,1,1,26,26,10,15,5,14,18,18,15,21,5,22,22,6,6,15,26,22,18,18,26,1,20,22,22,22,22,12,6,26,18,22,1,1,26,18,1,5,26,4,9,26,5,1,26,22,3,26,18,15,1,22
"72",22,10,19,19,23,9,19,12,13,16,5,19,16,23,20,23,16,12,12,9,9,18,16,16,12,9,19,16,10,12,16,22,12,18,12,23,9,19,9,16,5,16,16,16,16,9,16,22,16,16,16,16,16,9,19,12,23,22,5,23,19,20,12,19,22,12,19,20,23,19,12,15,12,18,14,22,15,12,17,10,14,15,22,23,20,5,17,17,19,16,17,10,12,17,22,16,9,22,19,17,14,22,22,17,10,19,17,22,5,23,18,4,5,16,18,24,19,9,5,19,18,19,19,17,10,12,12,19,12,12,18,15,18,19,16,23,9,5,17,17,12,19,22,5,23,16,12,22,19,5,12,22,23,16,22,22,23,22,22,19,5,19,12,23,10,10,24,16,19,16,10,9,5,12,19,5,15,13,14,12,16,22,12,18,12,12,12,12,10,10,12,14,16,23,17,23,24,12,23,23,19,10,10,16,16,12,12,9,23,19,15,19,19,23,23,19,22,17,11,18,4,12,22,19,19,12,16,5,22,22,22,22,10,11,12,19,5,16,16,12,19,22,16,12,15,20,12,19,16,12,22,13,12,19,23,16,22
"73",8,3,5,7,1,11,5,7,12,1,12,4,1,5,6,5,1,7,7,11,11,8,1,1,7,11,5,1,3,7,1,8,7,8,7,10,11,5,11,1,12,1,1,1,1,11,1,8,1,1,1,1,1,11,5,7,5,8,12,5,5,6,7,5,8,12,5,6,1,5,7,10,7,8,3,8,10,7,1,3,3,10,8,5,7,12,8,8,5,1,11,3,7,7,8,1,1,8,4,11,3,8,8,11,3,5,8,8,12,5,8,9,12,1,8,10,5,11,12,5,8,5,5,8,3,7,7,5,7,7,3,10,8,4,1,5,11,12,8,11,7,5,8,12,5,1,7,8,5,12,7,8,5,1,8,8,5,3,8,5,12,5,12,10,3,3,10,1,5,1,6,11,12,12,5,12,10,12,3,7,1,8,7,8,7,7,7,7,3,3,7,3,1,10,11,10,10,7,5,5,5,3,3,1,1,7,7,11,5,5,12,5,5,5,10,5,8,8,6,8,9,7,8,5,5,7,1,12,8,8,8,8,3,6,7,10,11,1,1,7,5,1,1,7,10,7,7,5,1,7,8,12,7,5,5,1,8
"74",6,3,11,11,12,6,11,5,1,2,9,10,2,10,11,10,2,5,5,12,12,7,2,2,5,6,10,2,3,5,10,6,5,7,5,7,6,10,12,2,9,2,2,2,2,12,2,6,2,2,2,2,2,6,10,5,10,6,9,10,11,11,5,11,6,5,10,11,12,10,5,11,5,7,7,6,11,5,2,3,7,11,6,10,11,9,6,6,11,2,12,3,5,8,6,2,4,6,6,12,7,10,6,12,3,11,6,6,9,10,7,2,9,2,7,7,11,6,9,11,7,11,11,6,3,5,5,10,5,5,3,7,7,6,2,11,6,9,6,12,5,10,6,9,10,2,5,6,10,9,5,6,11,2,6,6,10,11,6,10,9,11,5,5,3,3,7,2,10,2,8,6,9,10,10,9,11,1,7,5,2,6,5,7,5,5,5,5,3,3,5,7,2,5,12,5,7,5,10,11,10,3,3,2,2,5,5,6,10,10,7,11,11,10,10,10,6,6,4,7,2,5,6,11,11,5,2,9,6,6,6,6,3,4,5,11,3,2,2,5,11,2,10,5,11,11,5,10,2,5,6,1,5,11,10,2,6
